id,title,artist,type,releaseDate,selectedForStudioShelf,songCount,videoCount,declaredTrackCount,missingTrackCount,coverPath,storefronts,metadataStatus,sourceUrls,notes
apple-1445686357,"Eason Chan Duo Concert 2010, Vol. 4",陳奕迅,live,2010-01-01,False,0,5,5,0,"covers/1445686357-Eason Chan Duo Concert 2010, Vol. 4.jpg","cn,hk,tw",catalog,https://music.apple.com/hk/album/eason-chan-duo-concert-2010-vol-4/1445686357?uo=4,
apple-1446016948,Time Flies,陳奕迅,ep,2010-01-01,False,0,4,4,0,covers/1446016948-Time Flies.jpg,"cn,hk,tw,us",catalog,https://music.apple.com/hk/album/time-flies/1446016948?uo=4 | https://musicbrainz.org/release-group/fca67ca4-b1b2-4b83-bf2a-33d0163097e9,
apple-1443717418,Time Flies 2010 - EP,陳奕迅,ep,2010-01-01,False,6,0,6,0,covers/1443717418-Time Flies 2010 - EP.jpg,"cn,hk,tw",catalog,https://music.apple.com/hk/album/time-flies-2010-ep/1443717418?uo=4 | https://musicbrainz.org/release-group/fca67ca4-b1b2-4b83-bf2a-33d0163097e9,
apple-1444407972,無限之城 (國) - Single,陳奕迅,single,2010-01-01,False,1,0,1,0,covers/1444407972-無限之城 (國) - Single.jpg,"cn,hk,tw",catalog,https://music.apple.com/hk/album/%E7%84%A1%E9%99%90%E4%B9%8B%E5%9F%8E-%E5%9C%8B-single/1444407972?uo=4,
apple-1442966677,陳奕迅2010 Duo演唱會,陳奕迅,live,2010-07-02,False,36,0,36,0,covers/1442966677-陳奕迅2010 Duo演唱會.jpg,"cn,hk,tw,us",catalog,https://music.apple.com/hk/album/%E9%99%B3%E5%A5%95%E8%BF%852010-duo%E6%BC%94%E5%94%B1%E6%9C%83/1442966677?uo=4 | https://musicbrainz.org/release-group/aac50bfa-86ad-44ee-9cbd-31af85d13da2,
apple-1604745788,Taste The Atmosphere,陳奕迅,ep,2010-10-15,False,8,0,8,0,covers/1604745788-Taste The Atmosphere.jpg,"cn,hk,tw,us",catalog,https://music.apple.com/hk/album/taste-the-atmosphere/1604745788?uo=4 | https://musicbrainz.org/release-group/fb610a48-c1ae-4e6c-847b-2e81ef54de0e,
apple-1829423915,Taste the Atmosphere (Remastered 2025),陳奕迅,ep,2010-10-15,False,8,0,8,0,covers/1829423915-Taste the Atmosphere (Remastered 2025).jpg,"cn,hk,tw,us",catalog,https://music.apple.com/hk/album/taste-the-atmosphere-remastered-2025/1829423915?uo=4 | https://musicbrainz.org/release-group/fb610a48-c1ae-4e6c-847b-2e81ef54de0e,
mb-7d544874-4d31-4079-adb4-59ef254c6dee,My Private Christmas Song,陳奕迅,single,2010-12-08,False,1,0,1,0,,,physical-reference,https://musicbrainz.org/release/7d544874-4d31-4079-adb4-59ef254c6dee | https://musicbrainz.org/release-group/2bc72e45-4d29-4a72-80c2-a7c1a5094f42,Apple 四区目录未找到该发行 ID；依据 MusicBrainz 指定版本保存，未与相似标题版本合并。 | 曲目已保存，独立封面尚未下载成功；不使用其他专辑图片代替。
mb-0fbcdfa2-32af-4828-9675-e051417997da,等你愛我,Eason Chan,single,2010-12-22,False,1,0,1,0,,,physical-reference,https://musicbrainz.org/release/0fbcdfa2-32af-4828-9675-e051417997da | https://musicbrainz.org/release-group/e0aeceab-317a-4ca2-896e-0e758af1c0e5,Apple 四区目录未找到该发行 ID；依据 MusicBrainz 指定版本保存，未与相似标题版本合并。 | 曲目已保存，独立封面尚未下载成功；不使用其他专辑图片代替。
apple-1442491195,903 ID Club拉闊音樂會 陳奕迅 - EP,陳奕迅,ep,2011-01-01,False,6,0,6,0,covers/1442491195-903 ID Club拉闊音樂會 陳奕迅 - EP.jpg,"cn,hk,tw,us",catalog,https://music.apple.com/hk/album/903-id-club%E6%8B%89%E9%97%8A%E9%9F%B3%E6%A8%82%E6%9C%83-%E9%99%B3%E5%A5%95%E8%BF%85-ep/1442491195?uo=4,
apple-1443711302,Stranger Under My Skin,陳奕迅,ep,2011-02-22,False,9,0,9,0,covers/1443711302-Stranger Under My Skin.jpg,"cn,hk,tw,us",catalog,https://music.apple.com/hk/album/stranger-under-my-skin/1443711302?uo=4 | https://musicbrainz.org/release-group/0b608794-0a63-4f13-987e-4a6878b51b89,
apple-1821210438,Stranger Under My Skin (Remastered 2025),陳奕迅,ep,2011-02-22,False,9,0,9,0,covers/1821210438-Stranger Under My Skin (Remastered 2025).jpg,"cn,hk,tw,us",catalog,https://music.apple.com/hk/album/stranger-under-my-skin-remastered-2025/1821210438?uo=4 | https://musicbrainz.org/release-group/0b608794-0a63-4f13-987e-4a6878b51b89,
mb-d143252b-da65-4ce6-9b5f-37fb322b79b9,Music Is Live 2011 903 id club 陳奕迅 x 楊千嬅 x 梁漢文,陳奕迅 / 楊千嬅 / 梁漢文,live,2011-10-14,False,24,0,24,0,,,review-required,https://musicbrainz.org/release/d143252b-da65-4ce6-9b5f-37fb322b79b9 | https://musicbrainz.org/release-group/a1566495-a496-4c59-b4c3-0e60e2af915b,Apple 四区目录未找到该发行 ID；依据 MusicBrainz 指定版本保存，未与相似标题版本合并。 | 发行信息仍需复核；暂不进入录音室专辑展示清单。 | 曲目已保存，独立封面尚未下载成功；不使用其他专辑图片代替。
apple-1443783500,?,陳奕迅,studio,2011-11-09,True,12,0,12,0,covers/1443783500-_.jpg,"cn,hk,tw,us",catalog,https://music.apple.com/hk/album/1443783500?uo=4 | https://musicbrainz.org/release-group/163b0870-9485-4f2f-825e-c26c79acb8d4 | https://musicbrainz.org/release-group/f9a5860a-dd8d-4d9e-9f74-f8a29a2f250f,
apple-1445753233,...3mm,陳奕迅,studio,2012-01-01,True,10,1,11,0,covers/1445753233-3mm.jpg,"cn,hk,tw,us",catalog,https://music.apple.com/hk/album/3mm/1445753233?uo=4 | https://musicbrainz.org/release-group/8983dfb8-006b-4155-b8d0-f9d444c0e915,
apple-1443067287,...3mm Remix - EP,陳奕迅,ep,2012-01-01,False,5,0,5,0,covers/1443067287-3mm Remix - EP.jpg,"cn,hk,tw,us",catalog,https://music.apple.com/hk/album/3mm-remix-ep/1443067287?uo=4 | https://musicbrainz.org/release-group/1b789564-fb81-4f5d-9162-22fecd9f481d,
apple-1629391347,相信自己无限极 - Single,陳奕迅,single,2012-06-29,False,1,0,1,0,covers/1629391347-相信自己无限极 - Single.jpg,"cn,hk,tw,us",catalog,https://music.apple.com/hk/album/%E7%9B%B8%E4%BF%A1%E8%87%AA%E5%B7%B1%E6%97%A0%E9%99%90%E6%9E%81-single/1629391347?uo=4,
apple-1443270803,Eason's Life 2013演唱會,Eason Chan,live,2013-01-01,False,21,0,21,0,covers/1443270803-Eason's Life 2013演唱會.jpg,us,catalog,https://music.apple.com/us/album/easons-life-2013%E6%BC%94%E5%94%B1%E6%9C%83/1443270803?uo=4 | https://musicbrainz.org/release-group/08107436-e26c-4221-b078-a25d001f94a6,
apple-1445126987,"同舟之情 (""家是香港""運動主題曲) - Single",張學友 & 陳奕迅,single,2013-01-01,False,1,0,1,0,covers/1445126987-同舟之情 (_家是香港_運動主題曲) - Single.jpg,"cn,hk,tw,us",catalog,https://music.apple.com/hk/album/%E5%90%8C%E8%88%9F%E4%B9%8B%E6%83%85-%E5%AE%B6%E6%98%AF%E9%A6%99%E6%B8%AF-%E9%81%8B%E5%8B%95%E4%B8%BB%E9%A1%8C%E6%9B%B2-single/1445126987?uo=4 | https://musicbrainz.org/release-group/adcab760-1c05-4ac2-90e9-ab291e50bdcc | https://musicbrainz.org/release-group/b223b2ca-d3e2-460f-afee-03be12e45a82,
apple-1494882271,穩穩的幸福 - Single,陳奕迅,single,2013-01-31,False,1,0,1,0,covers/1494882271-穩穩的幸福 - Single.jpg,"hk,tw,us",catalog,https://music.apple.com/hk/album/%E7%A9%A9%E7%A9%A9%E7%9A%84%E5%B9%B8%E7%A6%8F-single/1494882271?uo=4 | https://musicbrainz.org/release-group/8bdcb0f7-df37-4927-8ecb-9d421b33b9fb,
apple-1494891188,穩穩的幸福 - Single,陈奕迅,single,2013-01-31,False,1,0,1,0,covers/1494891188-穩穩的幸福 - Single.jpg,cn,catalog,https://music.apple.com/cn/album/%E7%A9%A9%E7%A9%A9%E7%9A%84%E5%B9%B8%E7%A6%8F-single/1494891188?uo=4 | https://musicbrainz.org/release-group/8bdcb0f7-df37-4927-8ecb-9d421b33b9fb,
apple-1494890046,光輝歲月 - Single,陳奕迅,single,2013-05-09,False,1,0,1,0,covers/1494890046-光輝歲月 - Single.jpg,"hk,tw,us",catalog,https://music.apple.com/hk/album/%E5%85%89%E8%BC%9D%E6%AD%B2%E6%9C%88-single/1494890046?uo=4 | https://musicbrainz.org/release-group/99407bc6-df78-4f08-adb4-6589112a2783,
apple-651455891,陳奕迅 國語精選,陳奕迅,compilation,2013-05-22,False,17,0,17,0,covers/651455891-陳奕迅 國語精選.jpg,"cn,hk,tw,us",catalog,https://music.apple.com/hk/album/%E9%99%B3%E5%A5%95%E8%BF%85-%E5%9C%8B%E8%AA%9E%E7%B2%BE%E9%81%B8/651455891?uo=4,
apple-651449675,陳奕迅 廣東精選,陳奕迅,compilation,2013-05-24,False,17,0,17,0,covers/651449675-陳奕迅 廣東精選.jpg,"cn,hk,tw,us",catalog,https://music.apple.com/hk/album/%E9%99%B3%E5%A5%95%E8%BF%85-%E5%BB%A3%E6%9D%B1%E7%B2%BE%E9%81%B8/651449675?uo=4 | https://musicbrainz.org/release-group/eb1f99cd-c1c6-4b1c-bb19-a339a9154e64,
mb-6cdf6e53-a493-4001-839a-74acc148576f,主旋律,陳奕迅,single,2013-06-14,False,1,0,1,0,,,physical-reference,https://musicbrainz.org/release/6cdf6e53-a493-4001-839a-74acc148576f | https://musicbrainz.org/release-group/2b2fc927-98cc-4b36-a8d2-edb4f36a7ed6,Apple 四区目录未找到该发行 ID；依据 MusicBrainz 指定版本保存，未与相似标题版本合并。 | 曲目已保存，独立封面尚未下载成功；不使用其他专辑图片代替。
apple-667921627,2013 陳奕迅 Music Life 精選,陳奕迅,compilation,2013-06-29,False,74,0,74,0,covers/667921627-2013 陳奕迅 Music Life 精選.jpg,"cn,hk,tw,us",catalog,https://music.apple.com/hk/album/2013-%E9%99%B3%E5%A5%95%E8%BF%85-music-life-%E7%B2%BE%E9%81%B8/667921627?uo=4 | https://musicbrainz.org/release-group/d977a6fd-de6a-4341-a726-318837187b9f,
apple-1386714588,The Key,陳奕迅,studio,2013-07-22,True,8,0,8,0,covers/1386714588-The Key.jpg,"cn,hk,tw,us",catalog,https://music.apple.com/hk/album/the-key/1386714588?uo=4 | https://musicbrainz.org/release-group/a6d79b50-2bdd-493e-b50f-1e70d9a22d01,
apple-1444164011,Eason's Life 陳奕迅2013演唱會 (Deluxe Version),陳奕迅,live,2014-01-01,False,22,0,23,1,covers/1444164011-Eason's Life 陳奕迅2013演唱會 (Deluxe Version).jpg,"cn,hk,tw,us",incomplete,https://music.apple.com/hk/album/easons-life-%E9%99%B3%E5%A5%95%E8%BF%852013%E6%BC%94%E5%94%B1%E6%9C%83-deluxe-version/1444164011?uo=4 | https://musicbrainz.org/release-group/08107436-e26c-4221-b078-a25d001f94a6,Apple 声明 23 项，公开接口和专辑页返回 22 项；剩余 1 项类型及名称未获确认，未猜填。实体 2CD 普通版为 21 曲，不能用它替代 Deluxe 的目录。
apple-1443211952,Rice & Shine,Eason Chan,studio,2014-01-01,False,11,0,11,0,covers/1443211952-Rice & Shine.jpg,us,catalog,https://music.apple.com/us/album/rice-shine/1443211952?uo=4 | https://musicbrainz.org/release-group/03fac712-87f5-4a57-a083-e9c40382964a,
apple-1422694136,rice & shine,陳奕迅,studio,2014-05-15,True,11,0,11,0,covers/1422694136-rice & shine.jpg,"cn,hk,tw,us",catalog,https://music.apple.com/hk/album/rice-shine/1422694136?uo=4 | https://musicbrainz.org/release-group/03fac712-87f5-4a57-a083-e9c40382964a,
apple-892692130,新生活 (新曲+精選),陳奕迅,compilation,2014-05-22,False,19,0,19,0,covers/892692130-新生活 (新曲+精選).jpg,"cn,hk,tw,us",catalog,https://music.apple.com/hk/album/%E6%96%B0%E7%94%9F%E6%B4%BB-%E6%96%B0%E6%9B%B2-%E7%B2%BE%E9%81%B8/892692130?uo=4 | https://musicbrainz.org/release-group/ac652fe6-b0c9-4d5b-b872-e4811c0b05bb,
apple-892669236,Nothing Really Matters,陳奕迅,studio,2014-07-01,True,10,0,10,0,covers/892669236-Nothing Really Matters.jpg,"cn,hk,tw,us",catalog,https://music.apple.com/hk/album/nothing-really-matters/892669236?uo=4 | https://musicbrainz.org/release-group/ca854b0a-464e-364f-81d6-7064973872a9,
mb-12cd8314-0bde-4987-80a7-3a70cb11525a,十年經典,陳奕迅,compilation,2015-01,False,30,0,30,0,,,physical-reference,https://musicbrainz.org/release/12cd8314-0bde-4987-80a7-3a70cb11525a | https://musicbrainz.org/release-group/bf503b69-4e5e-4f90-9c78-e1a2bf535522,Apple 四区目录未找到该发行 ID；依据 MusicBrainz 指定版本保存，未与相似标题版本合并。 | 曲目已保存，独立封面尚未下载成功；不使用其他专辑图片代替。
apple-1445307148,暴風雨 (《暴瘋語》電影主題曲) - Single,陳奕迅,single,2015-03-17,False,1,0,1,0,covers/1445307148-暴風雨 (《暴瘋語》電影主題曲) - Single.jpg,"cn,hk,tw",catalog,https://music.apple.com/hk/album/%E6%9A%B4%E9%A2%A8%E9%9B%A8-%E6%9A%B4%E7%98%8B%E8%AA%9E-%E9%9B%BB%E5%BD%B1%E4%B8%BB%E9%A1%8C%E6%9B%B2-single/1445307148?uo=4,
apple-1422674966,準備中,陳奕迅,studio,2015-07-03,True,11,0,11,0,covers/1422674966-準備中.jpg,"cn,hk,tw,us",supplemented-from-physical,https://music.apple.com/hk/album/%E6%BA%96%E5%82%99%E4%B8%AD/1422674966?uo=4 | https://musicbrainz.org/release-group/fcae667c-725e-4801-9e38-c21f69a80103,按官方 11 曲 CD 发行补入加收曲「異夢」；另有 10 曲版本。
apple-1444411811,"恐龍進化論 (""死開啲啦""電影主題曲) - Single",陳奕迅,single,2015-09-10,False,1,0,1,0,covers/1444411811-恐龍進化論 (_死開啲啦_電影主題曲) - Single.jpg,"cn,hk,tw,us",catalog,https://music.apple.com/hk/album/%E6%81%90%E9%BE%8D%E9%80%B2%E5%8C%96%E8%AB%96-%E6%AD%BB%E9%96%8B%E5%95%B2%E5%95%A6-%E9%9B%BB%E5%BD%B1%E4%B8%BB%E9%A1%8C%E6%9B%B2-single/1444411811?uo=4,
apple-1445308857,"陪你度过漫长岁月 (""陪安东​​尼度过漫长岁月""电影主题曲) - Single",陈奕迅,single,2015-10-22,False,1,0,1,0,covers/1445308857-陪你度过漫长岁月 (_陪安东​​尼度过漫长岁月_电影主题曲) - Single.jpg,cn,catalog,https://music.apple.com/cn/album/%E9%99%AA%E4%BD%A0%E5%BA%A6%E8%BF%87%E6%BC%AB%E9%95%BF%E5%B2%81%E6%9C%88-%E9%99%AA%E5%AE%89%E4%B8%9C-%E5%B0%BC%E5%BA%A6%E8%BF%87%E6%BC%AB%E9%95%BF%E5%B2%81%E6%9C%88-%E7%94%B5%E5%BD%B1%E4%B8%BB%E9%A2%98%E6%9B%B2-single/1445308857?uo=4 | https://musicbrainz.org/release-group/5b2b1dba-d8cc-441c-95a7-0c3c48fd7607,
apple-1444442608,"陪你度過漫長歲月 (""陪安東尼度過漫長歲月""電影主題曲) - Single",陳奕迅,single,2015-10-22,False,1,0,1,0,covers/1444442608-陪你度過漫長歲月 (_陪安東尼度過漫長歲月_電影主題曲) - Single.jpg,"hk,tw,us",catalog,https://music.apple.com/hk/album/%E9%99%AA%E4%BD%A0%E5%BA%A6%E9%81%8E%E6%BC%AB%E9%95%B7%E6%AD%B2%E6%9C%88-%E9%99%AA%E5%AE%89%E6%9D%B1%E5%B0%BC%E5%BA%A6%E9%81%8E%E6%BC%AB%E9%95%B7%E6%AD%B2%E6%9C%88-%E9%9B%BB%E5%BD%B1%E4%B8%BB%E9%A1%8C%E6%9B%B2-single/1444442608?uo=4,
apple-1444408224,"Sleep Alone (From ""Les Aventures d' Anthony"") - Single",陳奕迅,single,2015-11-10,False,1,0,1,0,covers/1444408224-Sleep Alone (From _Les Aventures d' Anthony_) - Single.jpg,"cn,hk,tw,us",catalog,https://music.apple.com/hk/album/sleep-alone-from-les-aventures-d-anthony-single/1444408224?uo=4 | https://musicbrainz.org/release-group/6ad0a5aa-820b-4ce7-a79c-3161728ffa02,
apple-1446857587,在這個世界相遇 (動畫電影《大魚海棠》主題曲) - Single,陈奕迅,single,2016-06-16,False,1,0,1,0,covers/1446857587-在這個世界相遇 (動畫電影《大魚海棠》主題曲) - Single.jpg,cn,catalog,https://music.apple.com/cn/album/%E5%9C%A8%E9%80%99%E5%80%8B%E4%B8%96%E7%95%8C%E7%9B%B8%E9%81%87-%E5%8B%95%E7%95%AB%E9%9B%BB%E5%BD%B1-%E5%A4%A7%E9%AD%9A%E6%B5%B7%E6%A3%A0-%E4%B8%BB%E9%A1%8C%E6%9B%B2-single/1446857587?uo=4 | https://musicbrainz.org/release-group/daa59df8-ee41-442c-91af-179914588b23,
apple-1446859357,I Do - Single,陳奕迅,single,2016-09-26,False,1,0,1,0,covers/1446859357-I Do - Single.jpg,"cn,hk,tw",catalog,https://music.apple.com/hk/album/i-do-single/1446859357?uo=4,
apple-1452838886,I Do - Single,陳奕迅,single,2016-09-26,False,1,0,1,0,covers/1452838886-I Do - Single.jpg,"cn,hk,tw",catalog,https://music.apple.com/hk/album/i-do-single/1452838886?uo=4,
apple-1445302735,四季 - Single,陳奕迅,single,2016-09-29,False,1,0,1,0,covers/1445302735-四季 - Single.jpg,"cn,hk,tw,us",catalog,https://music.apple.com/hk/album/%E5%9B%9B%E5%AD%A3-single/1445302735?uo=4 | https://musicbrainz.org/release-group/9fc0f546-067e-401f-9a56-fd9eb76b0d62,
apple-1445291082,讓我留在你身邊 - Single,陳奕迅,single,2016-12-01,False,1,0,1,0,covers/1445291082-讓我留在你身邊 - Single.jpg,"hk,tw",catalog,https://music.apple.com/hk/album/%E8%AE%93%E6%88%91%E7%95%99%E5%9C%A8%E4%BD%A0%E8%BA%AB%E9%82%8A-single/1445291082?uo=4 | https://musicbrainz.org/release-group/7c9c6095-67f5-4668-a5ec-5315ee0358cb,
mb-8c99dea6-6631-4fe8-9ebc-8eda672893fb,十面埋伏,陳奕迅,compilation,2017,False,12,0,12,0,,,review-required,https://musicbrainz.org/release/8c99dea6-6631-4fe8-9ebc-8eda672893fb | https://musicbrainz.org/release-group/83d9a24f-83b2-4e03-b763-5fe574911a57,Apple 四区目录未找到该发行 ID；依据 MusicBrainz 指定版本保存，未与相似标题版本合并。 | 发行信息仍需复核；暂不进入录音室专辑展示清单。 | 曲目已保存，独立封面尚未下载成功；不使用其他专辑图片代替。
apple-1446861450,在這個世界相遇 (動畫電影《大魚海棠》主題曲) - Single,陳奕迅,single,2017-03-21,False,1,0,1,0,covers/1446861450-在這個世界相遇 (動畫電影《大魚海棠》主題曲) - Single.jpg,"hk,tw",catalog,https://music.apple.com/hk/album/%E5%9C%A8%E9%80%99%E5%80%8B%E4%B8%96%E7%95%8C%E7%9B%B8%E9%81%87-%E5%8B%95%E7%95%AB%E9%9B%BB%E5%BD%B1-%E5%A4%A7%E9%AD%9A%E6%B5%B7%E6%A3%A0-%E4%B8%BB%E9%A1%8C%E6%9B%B2-single/1446861450?uo=4 | https://musicbrainz.org/release-group/daa59df8-ee41-442c-91af-179914588b23,
apple-1444400349,披風 - Single,陳奕迅,single,2017-05-18,False,1,0,1,0,covers/1444400349-披風 - Single.jpg,"cn,hk,tw,us",catalog,https://music.apple.com/hk/album/%E6%8A%AB%E9%A2%A8-single/1444400349?uo=4,
apple-1444408564,放 - Single,陳奕迅,single,2017-05-18,False,1,0,1,0,covers/1444408564-放 - Single.jpg,"cn,hk,tw,us",catalog,https://music.apple.com/hk/album/%E6%94%BE-single/1444408564?uo=4,
apple-1444396466,海膽 - Single,陳奕迅,single,2017-08-04,False,1,0,1,0,covers/1444396466-海膽 - Single.jpg,"cn,hk,tw,us",catalog,https://music.apple.com/hk/album/%E6%B5%B7%E8%86%BD-single/1444396466?uo=4,
apple-1440909180,C'mon in~,陳奕迅,studio,2017-10-09,True,10,0,10,0,covers/1440909180-C'mon in~.jpg,"cn,hk,tw,us",catalog,https://music.apple.com/hk/album/cmon-in/1440909180?uo=4 | https://musicbrainz.org/release-group/0e5c2584-2206-4358-a835-ed2e0e519ab5,
apple-1365353242,我們 (《後來的我們》電影主題曲) - Single,陳奕迅,single,2018-04-10,False,1,0,1,0,covers/1365353242-我們 (《後來的我們》電影主題曲) - Single.jpg,"hk,tw,us",catalog,https://music.apple.com/hk/album/%E6%88%91%E5%80%91-%E5%BE%8C%E4%BE%86%E7%9A%84%E6%88%91%E5%80%91-%E9%9B%BB%E5%BD%B1%E4%B8%BB%E9%A1%8C%E6%9B%B2-single/1365353242?uo=4 | https://musicbrainz.org/release-group/bf4e7b13-f376-49be-8fe0-35a9d0094b74,
apple-1365354095,我們 (《後來的我們》電影主題曲) - Single,陈奕迅,single,2018-04-10,False,1,0,1,0,covers/1365354095-我們 (《後來的我們》電影主題曲) - Single.jpg,cn,catalog,https://music.apple.com/cn/album/%E6%88%91%E5%80%91-%E5%BE%8C%E4%BE%86%E7%9A%84%E6%88%91%E5%80%91-%E9%9B%BB%E5%BD%B1%E4%B8%BB%E9%A1%8C%E6%9B%B2-single/1365354095?uo=4 | https://musicbrainz.org/release-group/bf4e7b13-f376-49be-8fe0-35a9d0094b74,
apple-1386599280,與你常在 - Single,陳奕迅 & eason and the duo band,single,2018-05-25,False,1,0,1,0,covers/1386599280-與你常在 - Single.jpg,"cn,hk,tw,us",catalog,https://music.apple.com/hk/album/%E8%88%87%E4%BD%A0%E5%B8%B8%E5%9C%A8-single/1386599280?uo=4,
apple-1398139541,漸漸 - Single,陳奕迅,single,2018-06-22,False,1,0,1,0,covers/1398139541-漸漸 - Single.jpg,"cn,hk,tw,us",catalog,https://music.apple.com/hk/album/%E6%BC%B8%E6%BC%B8-single/1398139541?uo=4,
apple-1431690016,可一可再 - Single,陳奕迅 & eason and the duo band,single,2018-08-24,False,1,0,1,0,covers/1431690016-可一可再 - Single.jpg,"cn,hk,tw,us",catalog,https://music.apple.com/hk/album/%E5%8F%AF%E4%B8%80%E5%8F%AF%E5%86%8D-single/1431690016?uo=4,
apple-1438828644,破壞王 - Single,陳奕迅 & eason and the duo band,single,2018-10-18,False,1,0,1,0,covers/1438828644-破壞王 - Single.jpg,"cn,hk,tw,us",catalog,https://music.apple.com/hk/album/%E7%A0%B4%E5%A3%9E%E7%8E%8B-single/1438828644?uo=4,
apple-1441520069,L.O.V.E.,Eason Chan & eason and the duo band,studio,2018-12-12,False,15,0,15,0,covers/1441520069-L.O.V.E.jpg,us,catalog,https://music.apple.com/us/album/l-o-v-e/1441520069?uo=4 | https://musicbrainz.org/release-group/52f8288e-9934-45d0-9e13-0010b1fd669f,
apple-1441543918,L.O.V.E.,陳奕迅 & eason and the duo band,studio,2018-12-12,True,15,4,19,0,covers/1441543918-L.O.V.E.jpg,"cn,hk,tw",catalog,https://music.apple.com/hk/album/l-o-v-e/1441543918?uo=4 | https://musicbrainz.org/release-group/52f8288e-9934-45d0-9e13-0010b1fd669f,包含 15 个音频条目（含 interlude）和 4 个 MV；音频条目数不等于 15 首独立创作。
apple-1470592449,相信你的人 (電影《銀河補習班》推廣曲) - Single,陳奕迅,single,2019-07-05,False,1,0,1,0,covers/1470592449-相信你的人 (電影《銀河補習班》推廣曲) - Single.jpg,"hk,tw,us",catalog,https://music.apple.com/hk/album/%E7%9B%B8%E4%BF%A1%E4%BD%A0%E7%9A%84%E4%BA%BA-%E9%9B%BB%E5%BD%B1-%E9%8A%80%E6%B2%B3%E8%A3%9C%E7%BF%92%E7%8F%AD-%E6%8E%A8%E5%BB%A3%E6%9B%B2-single/1470592449?uo=4,
apple-1470593031,相信你的人 (電影《銀河補習班》推廣曲) - Single,陈奕迅,single,2019-07-05,False,1,0,1,0,covers/1470593031-相信你的人 (電影《銀河補習班》推廣曲) - Single.jpg,cn,catalog,https://music.apple.com/cn/album/%E7%9B%B8%E4%BF%A1%E4%BD%A0%E7%9A%84%E4%BA%BA-%E9%9B%BB%E5%BD%B1-%E9%8A%80%E6%B2%B3%E8%A3%9C%E7%BF%92%E7%8F%AD-%E6%8E%A8%E5%BB%A3%E6%9B%B2-single/1470593031?uo=4,
apple-1473225543,相信你的人 (電影《銀河補習班》推廣曲) [熱血勵志版] - Single,陈奕迅,single,2019-07-23,False,1,0,1,0,covers/1473225543-相信你的人 (電影《銀河補習班》推廣曲) [熱血勵志版] - Single.jpg,cn,catalog,https://music.apple.com/cn/album/%E7%9B%B8%E4%BF%A1%E4%BD%A0%E7%9A%84%E4%BA%BA-%E9%9B%BB%E5%BD%B1-%E9%8A%80%E6%B2%B3%E8%A3%9C%E7%BF%92%E7%8F%AD-%E6%8E%A8%E5%BB%A3%E6%9B%B2-%E7%86%B1%E8%A1%80%E5%8B%B5%E5%BF%97%E7%89%88-single/1473225543?uo=4,
apple-1473225961,相信你的人 (電影《銀河補習班》推廣曲) [熱血勵志版] - Single,陳奕迅,single,2019-07-23,False,1,0,1,0,covers/1473225961-相信你的人 (電影《銀河補習班》推廣曲) [熱血勵志版] - Single.jpg,"hk,tw,us",catalog,https://music.apple.com/hk/album/%E7%9B%B8%E4%BF%A1%E4%BD%A0%E7%9A%84%E4%BA%BA-%E9%9B%BB%E5%BD%B1-%E9%8A%80%E6%B2%B3%E8%A3%9C%E7%BF%92%E7%8F%AD-%E6%8E%A8%E5%BB%A3%E6%9B%B2-%E7%86%B1%E8%A1%80%E5%8B%B5%E5%BF%97%E7%89%88-single/1473225961?uo=4,
apple-1494891288,光輝歲月 - Single,陈奕迅,single,2020-01-14,False,1,0,1,0,covers/1494891288-光輝歲月 - Single.jpg,cn,catalog,https://music.apple.com/cn/album/%E5%85%89%E8%BC%9D%E6%AD%B2%E6%9C%88-single/1494891288?uo=4 | https://musicbrainz.org/release-group/99407bc6-df78-4f08-adb4-6589112a2783,
apple-1489003540,Shall We Talk (Tre Lune MMXIX) - Single,陳奕迅,single,2020-07-15,False,1,0,1,0,covers/1489003540-Shall We Talk (Tre Lune MMXIX) - Single.jpg,"hk,tw,us",catalog,https://music.apple.com/hk/album/shall-we-talk-tre-lune-mmxix-single/1489003540?uo=4,
apple-1489003659,Shall We Talk (Tre Lune MMXIX) - Single,陈奕迅,single,2020-07-15,False,1,0,1,0,covers/1489003659-Shall We Talk (Tre Lune MMXIX) - Single.jpg,cn,catalog,https://music.apple.com/cn/album/shall-we-talk-tre-lune-mmxix-single/1489003659?uo=4,
apple-1536075322,致明日的舞 - Single,陳奕迅,single,2020-10-21,False,1,0,1,0,covers/1536075322-致明日的舞 - Single.jpg,"cn,hk,tw,us",catalog,https://music.apple.com/hk/album/%E8%87%B4%E6%98%8E%E6%97%A5%E7%9A%84%E8%88%9E-single/1536075322?uo=4,
apple-1539122228,是但求其愛 - Single,陳奕迅,single,2020-11-20,False,1,0,1,0,covers/1539122228-是但求其愛 - Single.jpg,"cn,hk,tw,us",catalog,https://music.apple.com/hk/album/%E6%98%AF%E4%BD%86%E6%B1%82%E5%85%B6%E6%84%9B-single/1539122228?uo=4 | https://musicbrainz.org/release-group/e5af222c-ad78-4174-9460-2d98e21e00aa,
